"STATION_CODE","STATION_NAME","LATIN_NAME","SAMPLE_DATE","TISSUE_NAME","SAMPLE_NO","REPNO","NAME","VALUE","FLAG1","FLAG2","UNIT","DETECTION_LIMIT","UNCERTAINTY","QUANTIFICATION_LIMIT","APPROVED","REMARK_sample","REMARK_chem","STATION_ID","SAMPLE_ID","METHOD_ID","VALUE_ID","TISSUE_ID","TAXONOMY_CODE_ID","MYEAR"
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sum 6 DIN-PCB inkl. LOQ",1.92,NA,NA,"NG_P_G",NA,NA,1.2,1,NA,NA,67480,242167,36568,1875175,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.26,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36616,1875213,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 180",0.303,"<",NA,"NG_P_G",NA,NA,0.2,1,NA,NA,67480,242167,36557,1875183,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[a]pyren",0.197,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36470,1875190,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Dibutyltinn (DBT)",11,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36516,1875173,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 153",0.401,NA,NA,"NG_P_G",NA,0,0.2,1,NA,NA,67480,242167,36556,1875218,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.39,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36615,1875222,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 52",0.303,"<",NA,"NG_P_G",NA,NA,0.2,1,NA,NA,67480,242167,36553,1875182,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 101",0.303,"<",NA,"NG_P_G",NA,NA,0.2,1,NA,NA,67480,242167,36554,1875180,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Benzo[k]fluoranten",0.278,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36479,1875167,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Antracen",0.37,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36469,1875169,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Dibenzo[a,h]antracen",0.0958,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36480,1875210,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"WHO(2005)-PCB TEQ inkl. LOQ",0.264,NA,NA,"PG_P_G",NA,NA,0.13,1,NA,NA,67480,242167,36566,1875179,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 138",0.303,"<",NA,"NG_P_G",NA,NA,0.2,1,NA,NA,67480,242167,36555,1875174,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Naftalen",56.2,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36481,1875216,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.26,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36613,1875178,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Kvikksølv",0.013,NA,NA,"MG_P_KG",NA,30,0.005,1,NA,NA,67480,242167,35532,1875172,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.51,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36618,1875165,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Kadmium",0.11,NA,NA,"MG_P_KG",NA,25,0.001,1,NA,NA,67480,242167,35667,1875224,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Kobber",0.89,NA,NA,"MG_P_KG",NA,25,0.02,1,NA,NA,67480,242167,35668,1875221,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.5,"<",NA,"NG_P_G",NA,NA,10,1,NA,NA,67480,242167,36514,1875227,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 114",3.33,NA,NA,"PG_P_G",NA,0,1.1,1,NA,NA,67480,242167,35641,1875199,7,8859,2018
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Bly",0.15,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35670,2014414,7,8859,2021
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[a]pyren",0.57,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36360,2018102,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.4,"<",NA,"UG_P_KG",NA,NA,0.4,1,NA,NA,67480,246965,36342,2018127,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[g,h,i]perylen",0.89,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36361,2018103,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Pyren",8.6,NA,NA,"UG_P_KG",NA,50,0.5,1,NA,NA,67480,246965,36364,2018106,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fluoranten",15,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36365,2018107,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",0.3,"<",NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67480,246965,36344,2018129,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[k]fluoranten",2.2,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36368,2018113,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Arsen",2.6,NA,NA,"MG_P_KG",NA,30,0.05,1,NA,NA,67480,246965,35555,2018117,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Monobutyltinn (MBT)",0.3,"<",NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67480,246965,35672,2018109,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Acenaften",0.5,"<",NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36357,2018099,7,8859,2016
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.7,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36514,2014386,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fluoranten",2,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36365,2014408,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.29,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36616,2014391,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Arsen",1.8,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35669,2014413,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kadmium",0.11,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35667,2014415,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",2.6,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36614,2014389,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[k]fluoranten",0.438,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36368,2014378,7,8859,2021
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Krom",0.061,NA,NA,"MG_P_KG",NA,50,0.03,1,NA,NA,67480,246965,35542,2018121,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Naftalen",0.7,NA,NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36370,2018115,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kvikksølv",0.014,NA,NA,"MG_P_KG",NA,30,0.005,1,NA,NA,67480,246965,35532,2018116,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Nikkel",0.058,NA,NA,"MG_P_KG",NA,40,0.04,1,NA,NA,67480,246965,35558,2018110,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kadmium",0.083,NA,NA,"MG_P_KG",NA,25,0.001,1,NA,NA,67480,246965,35557,2018119,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Dibenzo[a,h]antracen",0.5,"<",NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36369,2018114,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Tributyltinn (TBT)",69.4,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67480,246965,36340,2018125,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Benzo[a]antracen",1.7,NA,NA,"UG_P_KG",NA,60,0.5,1,NA,NA,67480,246965,36367,2018112,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Acenaftylen",0.5,"<",NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36358,2018100,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fenantren",7.3,NA,NA,"UG_P_KG",NA,40,0.5,1,NA,NA,67480,246965,36371,2018123,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Krysen+Trifenylen",7.1,NA,NA,"UG_P_KG",NA,50,0.5,1,NA,NA,67480,246965,36372,2018122,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Sink",17,NA,NA,"MG_P_KG",NA,25,0.5,1,NA,NA,67480,246965,35559,2018111,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Monooktyltinn (MOT)",2.7,NA,NA,"UG_P_KG",NA,NA,0.4,1,NA,NA,67480,246965,36341,2018126,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Sum PAH 16",48,NA,NA,"UG_P_KG",NA,60,NA,1,NA,NA,67480,246965,35495,2018098,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Tørrstoff %",17,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,67480,246965,36352,2018130,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Fettinnhold",2.2,NA,NA,"PERCENT",NA,20,0.1,1,NA,NA,67480,246965,35491,2018131,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.6,NA,NA,"UG_P_KG",NA,NA,0.3,1,NA,NA,67480,246965,36343,2018128,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Indeno[1,2,3-cd]pyren",0.5,"<",NA,"UG_P_KG",NA,70,0.5,1,NA,NA,67480,246965,36363,2018105,7,8859,2016
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Kobber",1.3,NA,NA,"MG_P_KG",NA,25,0.02,1,NA,NA,67480,246965,35494,2018120,7,8859,2016
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.84,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36519,2014384,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Sum 16 EPA-PAH ekskl. LOQ",4.86,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,31234,2014396,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.54,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36619,2014394,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Krom",0.05,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35671,2014417,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Indeno[1,2,3-cd]pyren",0.354,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36363,2014405,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.35,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36618,2014393,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Naftalen",50,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36370,2014380,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibenzo[a,h]antracen",0.316,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36369,2014379,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.84,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36521,2014412,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[a]pyren",0.318,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36360,2014402,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Sum 16 EPA-PAH inkl. LOQ",77.9,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,31233,2014397,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Nikkel",0.1,"<",NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35655,2014418,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Acenaften",4,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36357,2014399,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monobutyltinn (MBT)",3.8,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36515,2014411,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.29,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36613,2014388,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",5.7,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36612,2014387,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Sink",16,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35656,2014419,7,8859,2021
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.5,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,67480,242167,36520,1875202,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",5.5,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,67480,242167,36612,1875223,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"Sink",22,NA,NA,"MG_P_KG",NA,25,0.5,1,NA,NA,67480,242167,35656,1875201,7,8859,2018
"BL6","Nymo","Mytilus edulis",2018-09-10,"Whole soft body",1,1,"PCB 123",3.23,NA,NA,"PG_P_G",NA,0,0.8,1,NA,NA,67480,242167,36559,1875198,7,8859,2018
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[b,j]fluoranten",1.44,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36366,2014410,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Tributyltinn (TBT)",39,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36517,2014382,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Antracen",0.7,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36359,2014401,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fluoren",5.5,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36362,2014404,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Acenaftylen",0.316,"<",NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36358,2014400,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Dibutyltinn (DBT)",11,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36516,2014381,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[a]antracen",0.622,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36367,2014377,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Benzo[g,h,i]perylen",0.475,NA,NA,"UG_P_KG",NA,0,NA,1,NA,NA,67480,246673,36361,2014403,7,8859,2021
"BL6","Nymo","Mytilus edulis",2016-03-16,"Whole soft body",1,1,"Bly",0.19,NA,NA,"MG_P_KG",NA,40,0.03,1,NA,NA,67480,246965,35556,2018118,7,8859,2016
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.43,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36615,2014390,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.84,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,67480,246673,36518,2014383,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Kobber",1,NA,NA,"MG_P_KG",NA,0,NA,1,NA,NA,67480,246673,35668,2014416,7,8859,2021
"BL6","Nymo","Mytilus edulis",2021-09-01,"Whole soft body",1,1,"Fettinnhold",1.46,NA,NA,"PERCENT",NA,0,NA,1,NA,NA,67480,246673,33351,2014395,7,8859,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn (DBT)",1.8,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36516,1875334,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn (DOT)",0.81,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36519,1875338,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.52,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36619,1875342,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)",0.81,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36520,1875340,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)",0.81,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36515,1875329,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.81,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36521,1875339,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tributyltinn (TBT)",1.4,NA,NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36517,1875326,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",0.93,NA,NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36612,1875331,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",0.54,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36614,1875337,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.27,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36618,1875336,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.81,"<",NA,"NG_P_G",NA,NA,5,1,NA,NA,68173,242171,36518,1875327,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)-Sn",0.52,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36619,2014435,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)",1.3,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36520,2014426,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36613,2014429,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)",3.2,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36517,2014423,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tributyltinn (TBT)-Sn",1.3,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36617,2014433,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trifenyltinn (TPhT)-Sn",0.43,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36618,2014434,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.28,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36616,2014432,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.41,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36615,2014431,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Monooktyltinn (MOT)-Sn",0.41,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36615,1875330,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2016-08-16,"Whole soft body",1,1,"Tributyltinn",1,NA,NA,"NG_P_G",NA,NA,1,1,NA,NA,68173,230977,36542,1783248,7,8879,2016
"Lit1","Håøya - strandsnegl","Littorina littorea",2016-08-16,"Whole soft body",1,1,"Tørrstoff %",28,NA,NA,"PERCENT",NA,NA,0.02,1,NA,NA,68173,230977,36352,1783247,7,8879,2016
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)-Sn",0.55,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36614,2014430,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Dibutyltinn-Sn (DBT-Sn)",0.86,NA,NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36612,2014428,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tetrabutyltinn (TTBT)-Sn",0.28,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36616,1875332,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,NA,10,1,NA,NA,68173,242171,36514,1875341,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Dioktyltinn-Sn (DOT-Sn)",0.28,"<",NA,"NG_P_G",NA,NA,NA,1,NA,NA,68173,242171,36613,1875335,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2018-08-13,"Whole soft body",1,1,"Tørrstoff %",30,NA,NA,"PERCENT",NA,12,0.02,1,NA,NA,68173,242171,36352,1875328,7,8879,2018
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monooktyltinn (MOT)",0.81,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36518,2014424,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Tetrabutyltinn (TetraBT)",0.81,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36521,2014421,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Monobutyltinn (MBT)",0.81,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36515,2014420,7,8879,2021
"Lit1","Håøya - strandsnegl","Littorina littorea",2021-05-05,"Whole soft body",1,1,"Trisykloheksyltinn (TCHT)",1.6,"<",NA,"NG_P_G",NA,0,NA,1,NA,NA,68173,246674,36514,2014427,7,8879,2021
